Date,Positive,Negative,TotalSamples,year
2020-12-22,,10478191.0,11357530,2020
2020-12-23,,10535528.0,11415249,2020
2020-12-24,,10594722.0,11474797,2020
2020-12-25,,10650776.0,11531206,2020
2020-12-26,,10693405.0,11574117,2020
2020-12-27,,,11620503,2020
2020-12-28,,,11657884,2020
2020-12-29,,10827079.0,11708678,2020
2020-12-30,,10882470.0,11764418,2020
2020-12-31,,10943280.0,11825566,2020
2021-01-01,,11001473.0,11884085,2021
2021-02-01,,11049753.0,11932603,2021
2021-03-01,,11089698.0,11972780,2021
2021-04-01,,11119284.0,12002494,2021
2021-05-01,,11170327.0,12053914,2021
2021-06-01,,11221245.0,12105121,2021
2021-07-01,,11280360.0,12164531,2021
2021-08-01,,12224202.0,12224202,2021
2021-09-01,,,12274647,2021
2021-10-01,,,12324674,2021
2021-11-01,,11470570.0,12355607,2021
2021-12-01,,11511359.0,12396593,2021
2021-01-13,,,12441272,2021
2021-01-14,,11597327.0,12482943,2021
2021-01-15,,11628929.0,12514639,2021
2021-01-16,,,12540181,2021
2021-01-17,,,12576272,2021
2021-01-18,,,12604214,2021
2021-01-19,,11757068.0,12643313,2021
2021-01-20,,11803747.0,12690165,2021
2021-01-21,,11853091.0,12739648,2021
2021-01-22,,11901267.0,12787961,2021
2021-01-23,,11944879.0,12831731,2021
2021-01-24,,11989103.0,12876113,2021
2021-01-25,,12016764.0,12903830,2021
2021-01-26,,12054915.0,12942153,2021
2021-01-27,,12088612.0,12975961,2021
2021-01-28,,12124684.0,13012150,2021
2021-01-29,,12167368.0,13054959,2021
2021-01-30,,,13095962,2021
2021-01-31,,,13137872,2021
2021-01-02,,12271894.0,13159794,2021
2021-02-02,,12301099.0,13189103,2021
2021-03-02,,12326449.0,13214548,2021
2021-04-02,,12354624.0,13242802,2021
2021-05-02,,12388403.0,13276678,2021
2021-06-02,,12423192.0,13311542,2021
2021-07-02,,,13345522,2021
2021-08-02,,12479131.0,13367616,2021
2021-09-02,,12505905.0,13394460,2021
2021-10-02,,12534273.0,13422878,2021
2021-11-02,,12564713.0,13453405,2021
2021-12-02,,12595265.0,13484025,2021
2021-02-13,,,13517440,2021
2021-02-14,,,13546228,2021
2021-02-15,,12676163.0,13565062,2021
2021-02-16,,12700414.0,13589373,2021
2021-02-17,,12726837.0,13615847,2021
2021-02-18,,12755009.0,13644086,2021
2021-02-19,,12781456.0,13670612,2021
2021-02-20,,,13697048,2021
2021-02-21,,12839430.0,13728728,2021
2021-02-22,,12857646.0,13746985,2021
2021-02-23,,12888739.0,13775253,2021
2021-02-24,,,13807747,2021
2021-02-25,,12953605.0,13843190,2021
2021-02-26,,,13877968,2021
2021-02-27,,13025210.0,13915009,2021
2021-02-28,,13064215.0,13954131,2021
2021-01-03,,13084426.0,13974400,2021
2021-02-03,,13120124.0,14010204,2021
2021-03-03,,13156959.0,14047174,2021
2021-04-03,,13201934.0,14092251,2021
2021-05-03,,13253470.0,14143911,2021
2021-06-03,,,14190477,2021
2021-07-03,,13345487.0,14236179,2021
2021-08-03,,13371320.0,14262086,2021
2021-09-03,,13416281.0,14307165,2021
2021-10-03,,13465134.0,14356138,2021
2021-11-03,,13512763.0,14403941,2021
2021-12-03,,13557262.0,14448650,2021
2021-03-13,,13597535.0,14489098,2021
2021-03-14,,,14534762,2021
2021-03-15,,13665358.0,14557366,2021
2021-03-16,,13688514.0,14580783,2021
2021-03-17,,13718977.0,14611499,2021
2021-03-18,,13749924.0,14642664,2021
2021-03-19,,13781224.0,14674210,2021
2021-03-20,,13811822.0,14705188,2021
2021-03-21,,13842592.0,14736326,2021
2021-03-22,,13877657.0,14771701,2021
2021-03-23,,13910799.0,14805335,2021
2021-03-24,,13945280.0,14840401,2021
2021-03-25,,13979718.0,14875597,2021
2021-03-26,,14019338.0,14916201,2021
2021-03-27,,,14958897,2021
2021-03-28,,14091224.0,14990039,2021
2021-03-29,,14121552.0,15021364,2021
2021-03-30,,,15052215,2021
2021-03-31,,14181190.0,15083179,2021
2021-01-04,,14211728.0,15114988,2021
2021-02-04,,14241556.0,15146104,2021
2021-03-04,,14271418.0,15177364,2021
2021-04-04,,14300760.0,15208436,2021
2021-05-04,,14330112.0,15239114,2021
2021-06-04,,14359828.0,15270771,2021
2021-07-04,,14389309.0,15302583,2021
2021-08-04,,14418019.0,15333851,2021
2021-09-04,,14447176.0,15365743,2021
2021-10-04,,14475766.0,15397672,2021
2021-11-04,,14503990.0,15429391,2021
2021-12-04,,14534482.0,15463146,2021
2021-04-13,,14565836.0,15498728,2021
2021-04-14,,14597411.0,15534460,2021
2021-04-15,,14628066.0,15570201,2021
2021-04-16,,14657932.0,15606163,2021
2021-04-17,,14686615.0,15642070,2021
2021-04-18,,14715955.0,15677992,2021
2021-04-19,,14747757.0,15715757,2021
2021-04-20,,14776692.0,15753679,2021
2021-04-21,,14806595.0,15793298,2021
2021-04-22,,14837707.0,15835169,2021
2021-04-23,,14871522.0,15880750,2021
2021-04-24,,14910796.0,15931722,2021
2021-04-25,,14961047.0,15994607,2021
2021-04-26,,15025207.0,16068648,2021
2021-04-27,,15088208.0,16143083,2021
2021-04-28,,15148287.0,16217831,2021
2021-04-29,,15219530.0,16303866,2021
2021-04-30,,15288670.0,16390360,2021
2021-01-05,,15367472.0,16488574,2021
2021-02-05,,15457851.0,16602873,2021
2021-03-05,,15554154.0,16718148,2021
2021-04-05,,15649904.0,16833932,2021
2021-05-05,,15744067.0,16950299,2021
2021-06-05,,15832260.0,17060446,2021
2021-07-05,,15915496.0,17160870,2021
2021-08-05,,15991002.0,17262441,2021
2021-09-05,,16080332.0,17367935,2021
2021-10-05,,16125470.0,17428059,2021
2021-11-05,,16192003.0,17514937,2021
2021-12-05,,16261301.0,17605687,2021
2021-05-13,,16335348.0,17702133,2021
2021-05-14,,16402417.0,17791220,2021
2021-05-15,,16469435.0,17880755,2021
2021-05-16,,16539814.0,17975305,2021
2021-05-17,,16595002.0,18049054,2021
2021-05-18,,16664935.0,18140307,2021
2021-05-19,,16743105.0,18241637,2021
2021-05-20,,16821776.0,18342918,2021
2021-05-21,,16893070.0,18435149,2021
2021-05-22,,16963698.0,18525758,2021
2021-05-23,,17036560.0,18617387,2021
2021-05-24,,17082401.0,18676222,2021
2021-05-25,,17140096.0,18749201,2021
2021-05-26,,17212931.0,18840321,2021
2021-05-27,,17280988.0,18924545,2021
2021-05-28,,17351061.0,19009047,2021
2021-05-29,,17416869.0,19088611,2021
2021-05-30,,17487701.0,19172843,2021
2021-05-31,,17563219.0,19256304,2021
2021-01-06,,15858831.0,19350008,2021
2021-02-06,,17730900.0,19448056,2021
2021-03-06,,17805702.0,19534279,2021
2021-04-06,,17880600.0,19619590,2021
2021-05-06,,,19708031,2021
2021-06-06,,18033382.0,19791721,2021
2021-07-06,,18093310.0,19856521,2021
2021-08-06,,18175246.0,19946253,2021
2021-09-06,,18259991.0,20039764,2021
2021-10-06,,18349744.0,20137627,2021
2021-11-06,,18443368.0,20239490,2021
2021-12-06,,18545032.0,20348106,2021
2021-06-13,,18641138.0,20450982,2021
2021-06-14,,18724345.0,20538738,2021
2021-06-15,,18814757.0,20634891,2021
2021-06-16,,18909684.0,20736435,2021
2021-06-17,,19006245.0,20839147,2021
2021-06-18,,19107488.0,20946911,2021
2021-06-19,,19205929.0,21050846,2021
2021-06-20,,19300284.0,21150847,2021
2021-06-21,,19352666.0,21205849,2021
2021-06-22,,19422950.0,21280302,2021
2021-06-23,,19498978.0,21361014,2021
2021-06-24,,19582619.0,21449636,2021
2021-06-25,,19670010.0,21541485,2021
2021-06-26,,19761984.0,21637606,2021
2021-06-27,,19853061.0,21732933,2021
2021-06-28,,19922595.0,21804691,2021
2021-06-29,,20010206.0,21895922,2021
2021-06-30,,20104105.0,21993618,2021
2021-01-07,,20190838.0,22084192,2021
2021-02-07,,20281133.0,22177951,2021
2021-03-07,,20368735.0,22268483,2021
2021-04-07,,20460155.0,22363078,2021
2021-05-07,,20530786.0,22435809,2021
2021-06-07,,20616122.0,22524187,2021
2021-07-07,,,22608072,2021
2021-08-07,,20784929.0,22699142,2021
2021-09-07,,20881992.0,22799245,2021
2021-10-07,,20974433.0,22894611,2021
2021-11-07,,21063445.0,22986288,2021
2021-12-07,,21124524.0,23048945,2021
2021-07-13,,21203720.0,23130708,2021
2021-07-14,,21291333.0,23220912,2021
2021-07-15,,2023364.0,23314697,2021
2021-07-16,,21461987.0,23396437,2021
2021-07-17,,21550909.0,23488031,2021
2021-07-18,,21652959.0,23593055,2021
2021-07-19,,21722483.0,23664207,2021
2021-07-20,,21808134.0,23752356,2021
2021-07-21,,21891887.0,23838636,2021
2021-07-22,,,23909363,2021
2021-07-23,,,23975283,2021
2021-07-24,,22097590.0,24050103,2021
2021-07-25,,,24134961,2021
2021-07-26,,22236241.0,24192633,2021
2021-07-27,,22295999.0,24253931,2021
2021-07-28,,22364684.0,24324626,2021
2021-07-29,,22441361.0,24403410,2021
2021-07-30,,22519934.0,24484051,2021
2021-07-31,,22596868.0,24563043,2021
2021-01-08,,22680437.0,24648899,2021
2021-02-08,,22738532.0,24708540,2021
2021-03-08,,22806592.0,24778146,2021
2021-04-08,,22889972.0,24863968,2021
2021-05-08,,22970124.0,24946265,2021
2021-06-08,,23049420.0,25027770,2021
2021-07-08,,23127888.0,25108146,2021
2021-08-08,,23211121.0,25193429,2021
2021-09-08,,23264163.0,25247884,2021
2021-10-08,,23326551.0,25311733,2021
2020-09-04,1.0,185.0,206,2020
2020-04-14,1.0,250.0,280,2020
2020-04-17,1.0,338.0,363,2020
2020-04-18,1.0,358.0,389,2020
2020-04-20,1.0,405.0,439,2020
2020-04-21,1.0,433.0,454,2020
2020-04-22,2.0,441.0,496,2020
2020-04-24,2.0,508.0,526,2020
2020-04-26,2.0,529.0,568,2020
2020-04-27,2.0,566.0,584,2020
2020-04-28,2.0,581.0,610,2020
2020-04-29,2.0,595.0,662,2020
2020-04-30,2.0,656.0,694,2020
2020-01-05,2.0,692.0,724,2020
2020-03-05,2.0,761.0,810,2020
2020-04-05,2.0,762.0,869,2020
2020-05-05,2.0,814.0,970,2020
2020-06-05,2.0,857.0,1039,2020
2020-07-05,2.0,952.0,1144,2020
2020-08-05,2.0,1015.0,1354,2020
2020-09-05,2.0,1266.0,1597,2020
2020-10-05,2.0,1363.0,1823,2020
2020-11-05,2.0,1538.0,2078,2020
2020-12-05,2.0,1798.0,2257,2020
2020-05-13,2.0,1902.0,2483,2020
2020-05-14,2.0,2233.0,2677,2020
2020-05-15,2.0,2546.0,2942,2020
2020-05-16,2.0,2861.0,3163,2020
2020-05-17,2.0,2966.0,3349,2020
2020-05-18,2.0,3166.0,3662,2020
2020-05-19,2.0,3392.0,3941,2020
2020-05-20,2.0,3710.0,4157,2020
2020-05-21,2.0,3963.0,4438,2020
2020-05-22,2.0,4211.0,4844,2020
2020-05-23,2.0,4340.0,5206,2020
2020-05-24,2.0,4552.0,5428,2020
2020-05-25,2.0,4941.0,5997,2020
2020-05-26,2.0,5083.0,6319,2020
2020-05-27,2.0,5405.0,6436,2020
2020-05-28,3.0,5677.0,6984,2020
2020-05-29,3.0,6268.0,7488,2020
2020-05-30,4.0,6675.0,8017,2020
2020-05-31,4.0,7012.0,8283,2020
2020-01-06,22.0,7528.0,8768,2020
2020-02-06,28.0,7806.0,9079,2020
2020-03-06,38.0,7927.0,9551,2020
2020-04-06,43.0,8552.0,10025,2020
2020-05-06,46.0,8877.0,10790,2020
2020-06-06,49.0,9350.0,11261,2020
2020-07-06,51.0,9921.0,11516,2020
2020-08-06,57.0,10376.0,12012,2020
2020-09-06,57.0,10642.0,12455,2020
2020-10-06,61.0,11420.0,13035,2020
2020-11-06,67.0,11754.0,13479,2020
2020-12-06,87.0,12119.0,14047,2020
2020-06-13,88.0,12817.0,14518,2020
2020-06-15,95.0,13610.0,15453,2020
2020-06-16,99.0,14339.0,16158,2020
2020-06-17,103.0,14698.0,16630,2020
2020-06-18,103.0,14698.0,16630,2020
2020-06-19,135.0,14698.0,18008,2020
2020-06-20,135.0,16827.0,18521,2020
2020-06-21,139.0,17100.0,19154,2020
2020-06-22,148.0,18123.0,19799,2020
2020-06-23,158.0,18571.0,20398,2020
2020-06-24,160.0,18979.0,20938,2020
2020-06-25,172.0,19298.0,21274,2020
2020-06-26,174.0,19877.0,21890,2020
2020-06-27,177.0,20209.0,22623,2020
2020-06-28,182.0,20673.0,23011,2020
2020-06-29,187.0,21408.0,23709,2020
2020-06-30,191.0,21766.0,24237,2020
2020-01-07,195.0,22443.0,24856,2020
2020-02-07,232.0,23025.0,25440,2020
2020-03-07,252.0,23486.0,25917,2020
2020-04-07,259.0,24025.0,26569,2020
2020-05-07,269.0,24466.0,26808,2020
2020-06-07,270.0,24900.0,27645,2020
2020-07-07,276.0,25649.0,28072,2020
2020-08-07,287.0,25996.0,28581,2020
2020-09-07,302.0,26707.0,29232,2020
2020-10-07,335.0,28023.0,29834,2020
2020-11-07,341.0,28711.0,30922,2020
2020-12-07,359.0,29296.0,31520,2020
2020-07-13,387.0,30725.0,32691,2020
2020-07-14,462.0,31688.0,33807,2020
2020-07-15,491.0,32450.0,34619,2020
2020-07-16,543.0,33222.0,35430,2020
2020-07-17,609.0,34040.0,36426,2020
2020-07-18,650.0,35471.0,38042,2020
2020-07-19,740.0,37032.0,39288,2020
2020-07-20,790.0,37752.0,40477,2020
2020-07-21,858.0,39116.0,41772,2020
2020-07-22,949.0,42369.0,44986,2020
2020-07-23,991.0,46332.0,48880,2020
2020-07-24,1056.0,51033.0,53335,2020
2020-07-25,1126.0,55574.0,57861,2020
2020-07-26,1158.0,57541.0,59558,2020
2020-07-27,1239.0,61629.0,63784,2020
2020-07-28,1330.0,65962.0,68034,2020
2020-07-29,1410.0,70551.0,72739,2020
2020-07-30,1484.0,75572.0,77630,2020
2020-07-31,1591.0,77637.0,81865,2020
2020-01-08,1673.0,81988.0,86288,2020
2020-02-08,1698.0,84700.0,89031,2020
2020-03-08,1758.0,86828.0,91227,2020
2020-04-08,1790.0,91127.0,93365,2020
2020-05-08,1855.0,91164.0,95983,2020
2020-06-08,1948.0,93684.0,98733,2020
2020-07-08,2049.0,96758.0,101947,2020
2020-08-08,2117.0,99460.0,104833,2020
2020-09-08,2155.0,101265.0,106792,2020
2020-10-08,2231.0,104171.0,109863,2020
2020-11-08,2327.0,106807.0,112689,2020
2020-12-08,,109794.0,115758,2020
2020-08-13,,112767.0,118882,2020
2020-08-14,2607.0,115112.0,121371,2020
2020-08-15,2658.0,116538.0,122854,2020
2020-08-16,,118381.0,124786,2020
2020-08-17,,120729.0,127286,2020
2020-08-18,,123408.0,130246,2020
2020-08-19,,126085.0,133048,2020
2020-08-20,,128762.0,136092,2020
2020-08-21,,131556.0,138913,2020
2020-08-22,,134121.0,141655,2020
2020-08-23,,135812.0,143626,2020
2020-08-24,,138059.0,146012,2020
2020-08-25,,141127.0,149273,2020
2020-08-26,,144556.0,152852,2020
2020-08-27,,147281.0,155750,2020
2020-08-28,,150209.0,158993,2020
2020-08-29,,152666.0,161525,2020
2020-08-30,,155425.0,164524,2020
2020-08-31,,158324.0,167615,2020
2020-01-09,,160911.0,170445,2020
2020-02-09,,163658.0,173469,2020
2020-03-09,,167280.0,177259,2020
2020-04-09,,170070.0,180372,2020
2020-05-09,,172829.0,183390,2020
2020-06-09,,174589.0,185322,2020
2020-07-09,,177394.0,188435,2020
2020-08-09,,180193.0,191632,2020
2020-09-09,,182937.0,194647,2020
2020-10-09,,185795.0,197711,2020
2020-11-09,,188857.0,201010,2020
2020-12-09,,191018.0,203356,2020
2020-09-13,,192960.0,205519,2020
2020-09-14,,195308.0,208164,2020
2020-09-15,,197252.0,210345,2020
2020-09-16,,200905.0,214292,2020
2020-09-17,,202540.0,216202,2020
2020-09-18,,204350.0,218285,2020
2020-09-19,,206425.0,220706,2020
2020-09-20,,207925.0,222429,2020
2020-09-21,,210458.0,225328,2020
2020-09-22,,213033.0,228242,2020
2020-09-23,,215460.0,231045,2020
2020-09-24,,216919.0,233456,2020
2020-09-25,,219655.0,235979,2020
2020-09-26,,221576.0,238223,2020
2020-09-27,,223119.0,239900,2020
2020-09-28,,225773.0,242948,2020
2020-09-29,,228315.0,245788,2020
2020-09-30,,230620.0,248439,2020
2020-01-10,,232867.0,250993,2020
2020-02-10,,234989.0,253413,2020
2020-03-10,,237222.0,255951,2020
2020-04-10,,239060.0,257972,2020
2020-05-10,,241750.0,261029,2020
2020-06-10,,243642.0,263242,2020
2020-07-10,,245963.0,265870,2020
2020-08-10,,248047.0,268286,2020
2020-09-10,,250405.0,271035,2020
2020-10-10,,252475.0,273441,2020
2020-11-10,,254145.0,275319,2020
2020-12-10,,255649.0,277171,2020
2020-10-13,,257940.0,279792,2020
2020-10-14,,261730.0,283856,2020
2020-10-15,,264114.0,286572,2020
2020-10-17,,268732.0,291875,2020
2020-10-18,,269846.0,293164,2020
2020-10-19,,272412.0,296135,2020
2020-10-20,,274506.0,298490,2020
2020-10-21,,276756.0,300977,2020
2020-10-22,,278550.0,303101,2020
2020-10-23,,279778.0,304526,2020
2020-10-24,,280771.0,305694,2020
2020-10-25,,281697.0,306694,2020
2020-10-26,,283634.0,308912,2020
2020-10-27,,285259.0,310668,2020
2020-10-28,,287150.0,312775,2020
2020-10-29,,289094.0,314749,2020
2020-10-30,,290828.0,316633,2020
2020-10-31,,292467.0,318479,2020
2020-01-11,,293500.0,319596,2020
2020-02-11,,295438.0,321688,2020
2020-03-11,,297660.0,324062,2020
2020-04-11,,299275.0,325823,2020
2020-05-11,,301137.0,327812,2020
2020-06-11,,302951.0,329760,2020
2020-07-11,,304308.0,331244,2020
2020-08-11,,305367.0,332402,2020
2020-09-11,,306990.0,334117,2020
2020-10-11,,309285.0,336558,2020
2020-11-11,,327363.0,338280,2020
2020-12-11,,311977.0,339487,2020
2020-11-13,,313459.0,341099,2020
2020-11-14,,314213.0,341928,2020
2020-11-15,,314677.0,342450,2020
2020-11-16,,315797.0,343791,2020
2020-11-17,,333989.0,345190,2020
2020-11-18,,318507.0,346532,2020
2020-11-19,,319640.0,347737,2020
2020-11-20,,320812.0,348960,2020
2020-11-21,,321808.0,350020,2020
2020-11-22,,322474.0,350713,2020
2020-11-23,,323427.0,351737,2020
2020-11-24,,324803.0,353201,2020
2020-11-25,,325921.0,354379,2020
2020-11-26,,327088.0,355611,2020
2020-11-27,,328110.0,356661,2020
2020-11-28,,329110.0,357695,2020
2020-11-29,,329702.0,358294,2020
2020-11-30,,330517.0,359123,2020
2020-01-12,,331468.0,360088,2020
2020-02-12,,332605.0,361250,2020
2020-03-12,,333591.0,362267,2020
2020-04-12,,334363.0,363062,2020
2020-05-12,,335236.0,363953,2020
2020-06-12,,335692.0,364420,2020
2020-07-12,,336535.0,365286,2020
2020-08-12,,337159.0,365935,2020
2020-09-12,,337727.0,366530,2020
2020-10-12,,338485.0,367306,2020
2020-11-12,,339141.0,367980,2020
2020-12-12,,339675.0,368526,2020
2020-12-13,,339985.0,368841,2020
2020-12-14,,340661.0,369540,2020
2020-12-15,,341231.0,370128,2020
2020-12-16,,341838.0,370756,2020
2020-12-17,,342475.0,371423,2020
2020-12-18,,342979.0,371936,2020
2020-12-19,,343483.0,372458,2020
2020-12-20,,343717.0,372693,2020
2020-12-21,,344351.0,373351,2020
2020-12-22,,344729.0,373734,2020
2020-12-23,,345406.0,374423,2020
2020-12-24,,346032.0,375058,2020
2020-12-25,,346379.0,375405,2020
2020-12-26,,346731.0,375766,2020
2020-12-27,,347131.0,376168,2020
2020-12-28,,347523.0,376568,2020
2020-12-29,,,377052,2020
2020-12-30,,348665.0,377725,2020
2020-12-31,,349083.0,378151,2020
2021-01-01,,,378364,2021
2021-02-01,,349850.0,378926,2021
2021-03-01,,350180.0,379261,2021
2021-04-01,,350884.0,379934,2021
2021-05-01,,351921.0,381014,2021
2021-06-01,,352513.0,381616,2021
2021-07-01,,352989.0,382096,2021
2021-08-01,,353587.0,382701,2021
2021-09-01,,353948.0,383065,2021
2021-10-01,,354499.0,383621,2021
2021-11-01,,354911.0,384038,2021
2021-12-01,,355404.0,384536,2021
2021-01-13,,356166.0,385299,2021
2021-01-14,,356976.0,386124,2021
2021-01-15,,,386656,2021
2021-01-16,,357963.0,387121,2021
2021-01-17,,358130.0,387291,2021
2021-01-18,,358529.0,387691,2021
2021-01-19,,358848.0,388013,2021
2021-01-20,,359210.0,388375,2021
2021-01-21,,359530.0,388696,2021
2021-01-22,,359982.0,389149,2021
2021-01-23,,,389553,2021
2021-01-24,,360519.0,389689,2021
2021-01-25,,360903.0,390074,2021
2021-01-26,,361080.0,390552,2021
2021-01-27,,,390926,2021
2021-01-28,,362097.0,391275,2021
2021-01-29,,,391822,2021
2021-01-30,,,392143,2021
2021-01-31,,,392211,2021
2021-01-02,,363583.0,392762,2021
2021-02-02,,364134.0,393314,2021
2021-03-02,,364700.0,393880,2021
2021-04-02,,365362.0,394542,2021
2021-05-02,,366020.0,395200,2021
2021-06-02,,366614.0,395795,2021
2021-07-02,,366813.0,395994,2021
2021-08-02,,367856.0,397038,2021
2021-09-02,,368449.0,397631,2021
2021-10-02,,369203.0,398385,2021
2021-11-02,,369787.0,398970,2021
2021-12-02,,370519.0,399702,2021
2021-02-13,,370995.0,400178,2021
2021-02-14,,371171.0,400354,2021
2021-02-15,,371668.0,400852,2021
2021-02-16,,372334.0,401518,2021
2021-02-17,,372902.0,402086,2021
2021-02-18,,373430.0,402617,2021
2021-02-19,,373876.0,403063,2021
2021-02-20,,374102.0,403289,2021
2021-02-21,,374298.0,403485,2021
2021-02-22,,374763.0,403950,2021
2021-02-23,,375093.0,404280,2021
2021-02-24,,375550.0,404737,2021
2021-02-25,,375812.0,404999,2021
2021-02-26,,376071.0,405335,2021
2021-02-27,,376383.0,405647,2021
2021-02-28,,376540.0,405804,2021
2021-01-03,,376917.0,406182,2021
2021-02-03,,377439.0,406705,2021
2021-03-03,,377785.0,407051,2021
2021-04-03,,378111.0,407377,2021
2021-05-03,,378415.0,407682,2021
2021-06-03,,378756.0,408024,2021
2021-07-03,,378903.0,408171,2021
2021-08-03,,379184.0,408452,2021
2021-09-03,,379460.0,408728,2021
2021-10-03,,379899.0,409168,2021
2021-11-03,,380233.0,409502,2021
2021-12-03,,380520.0,409789,2021
2021-03-13,,380724.0,409993,2021
2021-03-14,,380832.0,410101,2021
2021-03-15,,381086.0,410355,2021
2021-03-16,,381301.0,410571,2021
2021-03-17,,381605.0,410875,2021
2021-03-18,,381906.0,411170,2021
2021-03-19,,382188.0,411459,2021
2021-03-20,,382422.0,411693,2021
2021-03-21,,382550.0,411821,2021
2021-03-22,,382676.0,411947,2021
2021-03-23,,382959.0,412230,2021
2021-03-24,,383250.0,412521,2021
2021-03-25,,383490.0,412761,2021
2021-03-26,,383781.0,413053,2021
2021-03-27,,384046.0,413321,2021
2021-03-28,,384157.0,413432,2021
2021-03-29,,384279.0,413554,2021
2021-03-30,,384529.0,413804,2021
2021-03-31,,384688.0,413963,2021
2021-01-04,,384894.0,414169,2021
2021-02-04,,384997.0,414273,2021
2021-03-04,,385188.0,414467,2021
2021-04-04,,385323.0,414602,2021
2021-05-04,,385677.0,414958,2021
2021-06-04,,385934.0,415217,2021
2021-07-04,,386256.0,415547,2021
2021-08-04,,386738.0,416046,2021
2021-09-04,,387272.0,416577,2021
2021-10-04,,387589.0,416897,2021
2021-11-04,,387729.0,417041,2021
2021-12-04,,388038.0,417356,2021
2021-04-13,,388661.0,417994,2021
2021-04-14,,388947.0,418290,2021
2021-04-15,,389150.0,418501,2021
2021-04-16,,389693.0,419072,2021
2021-04-17,,390330.0,419731,2021
2021-04-18,,390548.0,419969,2021
2021-04-19,,391644.0,421131,2021
2021-04-20,,393575.0,423123,2021
2021-04-21,,395839.0,425461,2021
2021-04-22,,398469.0,428202,2021
2021-04-23,,401354.0,431231,2021
2021-04-24,,404295.0,434293,2021
2021-04-25,,406585.0,436658,2021
2021-04-26,,409987.0,440234,2021
2021-04-27,,412948.0,443327,2021
2021-04-28,,416471.0,447019,2021
2021-04-29,,419790.0,450543,2021
2021-04-30,,422980.0,453906,2021
2021-01-05,,426217.0,457369,2021
2021-02-05,,428546.0,459804,2021
2021-03-05,,432062.0,463551,2021
2021-04-05,,435648.0,467378,2021
2021-05-05,,438895.0,470855,2021
2021-06-05,,442129.0,474314,2021
2021-07-05,,445102.0,477466,2021
2021-08-05,,448014.0,480631,2021
2021-09-05,,450118.0,482862,2021
2021-10-05,,452781.0,485734,2021
2021-11-05,,455567.0,488727,2021
2021-12-05,,458616.0,492061,2021
2021-05-13,,461437.0,495141,2021
2021-05-14,,463963.0,497938,2021
2021-05-15,,466473.0,500708,2021
2021-05-16,,468349.0,502767,2021
2021-05-17,,472242.0,506975,2021
2021-05-18,,476764.0,511863,2021
2021-05-19,,480928.0,516372,2021
2021-05-20,,485146.0,520974,2021
2021-05-21,,489363.0,525589,2021
2021-05-22,,493576.0,530121,2021
2021-05-23,,496350.0,533126,2021
2021-05-24,,502474.0,539733,2021
2021-05-25,,508750.0,546447,2021
2021-05-26,,514977.0,553056,2021
2021-05-27,,521814.0,560340,2021
2021-05-28,,529524.0,568556,2021
2021-05-29,,536497.0,575997,2021
2021-05-30,,540676.0,580353,2021
2021-05-31,,545903.0,585905,2021
2021-01-06,,552041.0,592424,2021
2021-02-06,,558835.0,599605,2021
2021-03-06,,566447.0,607591,2021
2021-04-06,,575014.0,616569,2021
2021-05-06,,582526.0,624422,2021
2021-06-06,,588052.0,630180,2021
2021-07-06,,595531.0,638028,2021
2021-08-06,,602439.0,645249,2021
2021-09-06,,608039.0,651115,2021
